salary,employment_type,region,tenure_years,enrolled,hist_enrollment_rate_region,avg_premium_cost_usd,benefits_broker_rating,hr_outreach_capacity,open_enrollment_window_days,state_mandate_level,has_application_date,days_contact_to_app,contact_after_app,no_prior_record,prior_year_enrolled_clean,last_contact_channel_clean,plan_tier_requested_clean,broker_channel_clean,has_dependents_bin,tenure_inconsistent
88200.62,Full-time,Midwest,0.5,1,0.617,595,4.4,469,18,High,1,8.0,0,1,0,SMS,Premium,Employer-Sponsored,0,0
62831.9,Full-time,South,4.6,1,0.628,481,3.3,324,17,Medium,1,5.0,0,0,1,Email,Standard,Third-Party,1,0
69173.9,Full-time,South,0.5,1,0.628,481,3.3,324,17,Medium,1,-247.0,1,1,0,Email,Silver,Employer-Sponsored,1,0
49466.55,Full-time,Northeast,9.3,1,0.612,455,3.1,151,38,Low,1,27.0,0,1,0,Email,Bronze,Direct,1,0
73666.9,Part-time,Midwest,1.5,1,0.617,595,4.4,469,18,High,1,10.0,0,1,0,Email,Standard,Third-Party,1,0
66517.27,Full-time,Northeast,0.9,1,0.612,455,3.1,151,38,Low,1,12.0,0,1,0,SMS,Silver,Direct,0,0
39306.92,Full-time,West,5.3,1,0.613,574,4.7,437,28,Low,1,10.0,0,1,0,SMS,Basic,Direct,1,0
67892.56,Full-time,Northeast,2.5,1,0.612,455,3.1,151,38,Low,1,7.0,0,0,1,Email,Silver,Direct,0,0
54240.94,Full-time,South,0.5,1,0.628,481,3.3,324,17,Medium,1,24.0,0,1,0,Phone,Basic,Direct,1,0
56280.4,Full-time,Midwest,1.9,0,0.617,595,4.4,469,18,High,1,9.0,0,0,1,Email,Silver,Direct,1,0
38139.93,Part-time,South,2.3,0,0.628,481,3.3,324,17,Medium,1,10.0,0,1,0,SMS,Basic,Unknown,0,0
65564.38,Full-time,Northeast,1.4,1,0.612,455,3.1,151,38,Low,1,-161.0,1,1,0,Email,Standard,Direct,1,0
87052.65,Full-time,Midwest,0.7,1,0.617,595,4.4,469,18,High,1,-268.0,1,1,0,SMS,Premium,Direct,1,0
63371.68,Contract,Midwest,6.0,1,0.617,595,4.4,469,18,High,1,101.0,0,0,1,Email,Standard,Direct,1,0
66954.72,Full-time,Midwest,2.9,0,0.617,595,4.4,469,18,High,1,14.0,0,0,0,SMS,Standard,Direct,0,0
55100.32,Full-time,West,4.7,0,0.613,574,4.7,437,28,Low,1,5.0,0,0,0,Unknown,Standard,Third-Party,0,0
67629.99,Full-time,South,4.8,1,0.628,481,3.3,324,17,Medium,1,14.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
62401.63,Part-time,Northeast,6.6,1,0.612,455,3.1,151,38,Low,1,2.0,0,0,1,Phone,Silver,Third-Party,1,0
72240.18,Contract,West,3.9,1,0.613,574,4.7,437,28,Low,1,1.0,0,0,1,Email,Silver,Direct,1,0
65033.69,Contract,Midwest,15.5,0,0.617,595,4.4,469,18,High,1,-173.0,1,0,1,Phone,Silver,Third-Party,0,0
63728.72,Full-time,South,9.3,1,0.628,481,3.3,324,17,Medium,1,-1.0,1,0,0,Unknown,Silver,Direct,1,0
90851.96,Contract,Northeast,4.6,1,0.612,455,3.1,151,38,Low,1,-148.0,1,0,1,Email,Premium,Employer-Sponsored,1,0
57026.94,Full-time,South,0.7,1,0.628,481,3.3,324,17,Medium,1,29.0,0,1,0,Unknown,Silver,Third-Party,1,0
61029.82,Part-time,Midwest,0.1,0,0.617,595,4.4,469,18,High,1,3.0,0,1,0,Phone,Silver,Employer-Sponsored,1,0
31290.45,Part-time,West,0.1,0,0.613,574,4.7,437,28,Low,0,,0,1,0,Email,Basic,Employer-Sponsored,1,0
30121.51,Full-time,West,0.7,1,0.613,574,4.7,437,28,Low,1,-227.0,1,1,0,SMS,Basic,Employer-Sponsored,1,0
81742.12,Full-time,Northeast,18.0,1,0.612,455,3.1,151,38,Low,1,20.0,0,0,1,Email,Silver,Direct,1,1
72256.89,Full-time,Northeast,2.8,1,0.612,455,3.1,151,38,Low,1,27.0,0,0,0,Email,Standard,Third-Party,1,0
67786.27,Part-time,Northeast,0.6,0,0.612,455,3.1,151,38,Low,1,15.0,0,1,0,Email,Silver,Third-Party,0,0
38484.19,Full-time,West,7.8,1,0.613,574,4.7,437,28,Low,1,21.0,0,0,1,Email,Basic,Direct,1,0
73242.41,Full-time,Midwest,3.8,1,0.617,595,4.4,469,18,High,1,-5.0,1,1,0,SMS,Standard,Employer-Sponsored,1,0
57868.63,Full-time,South,10.0,0,0.628,481,3.3,324,17,Medium,1,18.0,0,0,0,Email,Standard,Third-Party,0,1
82432.31,Full-time,South,3.3,1,0.628,481,3.3,324,17,Medium,1,9.0,0,0,1,Unknown,Standard,Unknown,1,0
74884.52,Full-time,Northeast,0.7,1,0.612,455,3.1,151,38,Low,1,10.0,0,1,0,SMS,Silver,Third-Party,0,0
63887.31,Full-time,South,0.3,1,0.628,481,3.3,324,17,Medium,1,20.0,0,1,0,Phone,Standard,Employer-Sponsored,1,0
78534.27,Full-time,South,3.3,1,0.628,481,3.3,324,17,Medium,1,9.0,0,0,1,Email,Silver,Third-Party,0,0
76332.4,Part-time,South,4.4,1,0.628,481,3.3,324,17,Medium,1,8.0,0,0,1,Phone,Standard,Third-Party,1,0
40255.36,Full-time,Northeast,2.2,0,0.612,455,3.1,151,38,Low,1,-32.0,1,0,0,Email,Basic,Direct,0,0
74195.75,Full-time,South,2.1,1,0.628,481,3.3,324,17,Medium,1,8.0,0,1,0,Unknown,Standard,Direct,0,0
60969.54,Full-time,Northeast,0.4,1,0.612,455,3.1,151,38,Low,1,24.0,0,1,0,Email,Standard,Direct,1,0
54980.46,Full-time,South,1.1,1,0.628,481,3.3,324,17,Medium,1,43.0,0,0,1,SMS,Basic,Employer-Sponsored,1,0
74878.8,Full-time,South,1.0,1,0.628,481,3.3,324,17,Medium,1,-148.0,1,1,0,SMS,Silver,Employer-Sponsored,0,0
69219.31,Part-time,Midwest,7.7,0,0.617,595,4.4,469,18,High,1,-62.0,1,1,0,Email,Standard,Direct,0,0
51090.5,Full-time,Midwest,1.2,0,0.617,595,4.4,469,18,High,1,14.0,0,1,0,Email,Basic,Direct,0,0
65335.67,Full-time,Northeast,12.0,1,0.612,455,3.1,151,38,Low,1,21.0,0,0,1,SMS,Standard,Employer-Sponsored,1,0
55440.03,Full-time,South,1.1,1,0.628,481,3.3,324,17,Medium,1,18.0,0,0,1,Unknown,Silver,Direct,1,0
64195.78,Part-time,Northeast,0.2,1,0.612,455,3.1,151,38,Low,1,12.0,0,1,0,Email,Standard,Third-Party,1,0
75099.83,Full-time,West,2.9,1,0.613,574,4.7,437,28,Low,1,25.0,0,0,1,Email,Silver,Employer-Sponsored,0,0
58537.84,Full-time,South,2.3,1,0.628,481,3.3,324,17,Medium,1,10.0,0,0,0,Phone,Standard,Direct,1,0
60149.05,Part-time,South,3.5,0,0.628,481,3.3,324,17,Medium,0,,0,1,0,SMS,Silver,Direct,0,0
47043.83,Full-time,Northeast,9.2,1,0.612,455,3.1,151,38,Low,1,-278.0,1,1,0,Email,Basic,Direct,1,0
69110.84,Part-time,South,6.4,0,0.628,481,3.3,324,17,Medium,1,156.0,0,0,0,Unknown,Standard,Employer-Sponsored,0,0
69376.7,Contract,Northeast,3.9,1,0.612,455,3.1,151,38,Low,1,34.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
69070.01,Full-time,South,8.1,1,0.628,481,3.3,324,17,Medium,1,19.0,0,1,0,Email,Standard,Third-Party,1,0
49809.09,Full-time,Midwest,4.3,1,0.617,595,4.4,469,18,High,1,8.0,0,0,1,SMS,Basic,Third-Party,1,0
40941.96,Full-time,South,1.0,1,0.628,481,3.3,324,17,Medium,1,12.0,0,0,1,Phone,Basic,Employer-Sponsored,1,0
38097.36,Full-time,South,2.0,1,0.628,481,3.3,324,17,Medium,1,91.0,0,0,1,Email,Basic,Direct,1,0
64383.34,Full-time,West,0.9,1,0.613,574,4.7,437,28,Low,1,15.0,0,1,0,Phone,Silver,Unknown,0,0
60164.38,Contract,South,1.5,0,0.628,481,3.3,324,17,Medium,1,10.0,0,0,0,Email,Silver,Employer-Sponsored,0,0
40553.99,Part-time,Midwest,7.1,0,0.617,595,4.4,469,18,High,1,29.0,0,0,0,Email,Unknown,Third-Party,1,0
66183.37,Full-time,Midwest,6.0,1,0.617,595,4.4,469,18,High,1,26.0,0,0,1,Phone,Standard,Third-Party,1,0
47394.24,Full-time,South,1.7,1,0.628,481,3.3,324,17,Medium,1,224.0,0,0,1,Unknown,Basic,Third-Party,1,0
74504.63,Full-time,Northeast,14.9,1,0.612,455,3.1,151,38,Low,1,-29.0,1,1,0,SMS,Standard,Employer-Sponsored,1,1
43986.58,Part-time,South,7.5,0,0.628,481,3.3,324,17,Medium,1,164.0,0,0,0,Email,Bronze,Third-Party,1,0
87617.47,Full-time,West,5.7,1,0.613,574,4.7,437,28,Low,1,12.0,0,0,0,Phone,Gold,Direct,1,0
68495.3,Full-time,South,5.0,1,0.628,481,3.3,324,17,Medium,1,-188.0,1,0,1,Email,Silver,Unknown,1,0
45605.05,Full-time,South,1.6,0,0.628,481,3.3,324,17,Medium,1,12.0,0,0,0,Phone,Bronze,Third-Party,0,0
67065.43,Full-time,South,1.5,1,0.628,481,3.3,324,17,Medium,1,1.0,0,0,1,Email,Standard,Direct,0,0
69914.13,Full-time,Northeast,0.4,1,0.612,455,3.1,151,38,Low,1,24.0,0,1,0,Email,Standard,Third-Party,1,0
73725.07,Contract,Midwest,2.2,1,0.617,595,4.4,469,18,High,1,9.0,0,0,0,SMS,Standard,Employer-Sponsored,1,0
57990.49,Part-time,Northeast,3.0,0,0.612,455,3.1,151,38,Low,1,152.0,0,0,1,Unknown,Silver,Direct,1,0
76395.35,Full-time,West,2.3,1,0.613,574,4.7,437,28,Low,1,11.0,0,0,0,Email,Silver,Employer-Sponsored,1,0
69542.67,Full-time,West,4.0,1,0.613,574,4.7,437,28,Low,1,125.0,0,0,1,Unknown,Standard,Direct,0,0
65018.93,Part-time,West,3.4,0,0.613,574,4.7,437,28,Low,1,23.0,0,0,0,Phone,Standard,Direct,0,0
80997.49,Full-time,West,7.8,1,0.613,574,4.7,437,28,Low,1,21.0,0,0,1,Phone,Standard,Employer-Sponsored,1,1
53341.68,Full-time,Northeast,3.1,0,0.612,455,3.1,151,38,Low,1,28.0,0,0,1,Unknown,Bronze,Employer-Sponsored,0,0
51344.03,Part-time,West,3.0,0,0.613,574,4.7,437,28,Low,1,24.0,0,1,0,Email,Bronze,Employer-Sponsored,1,0
67035.78,Full-time,Midwest,0.5,1,0.617,595,4.4,469,18,High,1,28.0,0,1,0,Email,Silver,Employer-Sponsored,0,0
54100.75,Contract,West,7.2,0,0.613,574,4.7,437,28,Low,1,13.0,0,0,0,Unknown,Basic,Unknown,1,0
72846.78,Part-time,West,0.3,1,0.613,574,4.7,437,28,Low,1,6.0,0,1,0,Phone,Standard,Employer-Sponsored,1,0
80255.84,Full-time,Northeast,1.2,1,0.612,455,3.1,151,38,Low,1,12.0,0,0,1,Unknown,Standard,Third-Party,1,0
35210.58,Full-time,Northeast,0.0,0,0.612,455,3.1,151,38,Low,1,12.0,0,1,0,Phone,Unknown,Third-Party,0,0
44054.02,Full-time,Northeast,3.4,1,0.612,455,3.1,151,38,Low,1,15.0,0,0,0,Phone,Bronze,Employer-Sponsored,1,0
50288.38,Full-time,Northeast,0.8,1,0.612,455,3.1,151,38,Low,1,22.0,0,1,0,Email,Basic,Direct,1,0
67343.42,Contract,Northeast,1.3,1,0.612,455,3.1,151,38,Low,1,-102.0,1,0,1,Phone,Silver,Third-Party,1,0
74257.75,Part-time,Midwest,3.0,1,0.617,595,4.4,469,18,High,1,3.0,0,0,1,Unknown,Silver,Third-Party,1,0
95370.87,Full-time,Northeast,20.0,1,0.612,455,3.1,151,38,Low,1,23.0,0,0,1,Unknown,Gold,Employer-Sponsored,1,0
63969.39,Full-time,West,7.5,1,0.613,574,4.7,437,28,Low,1,20.0,0,0,1,SMS,Silver,Employer-Sponsored,1,0
67429.57,Part-time,South,0.2,1,0.628,481,3.3,324,17,Medium,1,16.0,0,1,0,Email,Silver,Third-Party,1,0
68106.54,Full-time,Northeast,1.8,1,0.612,455,3.1,151,38,Low,1,11.0,0,0,1,SMS,Standard,Employer-Sponsored,1,0
85056.25,Full-time,Midwest,1.4,1,0.617,595,4.4,469,18,High,1,67.0,0,0,1,Email,Gold,Employer-Sponsored,1,0
67852.45,Full-time,Midwest,0.3,1,0.617,595,4.4,469,18,High,1,195.0,0,1,0,Phone,Standard,Direct,1,0
69380.57,Contract,South,0.3,0,0.628,481,3.3,324,17,Medium,1,46.0,0,1,0,Email,Standard,Employer-Sponsored,0,0
56482.57,Full-time,Midwest,1.1,1,0.617,595,4.4,469,18,High,1,266.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
77910.95,Full-time,West,15.6,1,0.613,574,4.7,437,28,Low,1,19.0,0,0,1,SMS,Silver,Employer-Sponsored,0,0
82189.11,Full-time,South,0.3,1,0.628,481,3.3,324,17,Medium,1,14.0,0,1,0,Phone,Silver,Third-Party,1,0
51249.31,Part-time,Midwest,2.4,0,0.617,595,4.4,469,18,High,1,27.0,0,0,0,Email,Bronze,Employer-Sponsored,1,0
83486.81,Full-time,Northeast,8.4,0,0.612,455,3.1,151,38,Low,1,21.0,0,0,0,Email,Standard,Employer-Sponsored,0,1
45315.36,Contract,Midwest,0.9,0,0.617,595,4.4,469,18,High,1,22.0,0,1,0,Email,Bronze,Third-Party,1,0
47633.42,Full-time,West,0.9,0,0.613,574,4.7,437,28,Low,1,34.0,0,1,0,Email,Basic,Employer-Sponsored,1,0
44224.84,Part-time,South,1.4,0,0.628,481,3.3,324,17,Medium,1,20.0,0,0,1,Email,Bronze,Direct,0,0
72888.04,Full-time,South,0.7,1,0.628,481,3.3,324,17,Medium,1,27.0,0,1,0,SMS,Silver,Employer-Sponsored,0,0
62340.82,Full-time,Northeast,8.4,1,0.612,455,3.1,151,38,Low,1,-114.0,1,0,0,Phone,Silver,Employer-Sponsored,0,0
69517.59,Part-time,South,1.6,0,0.628,481,3.3,324,17,Medium,1,182.0,0,0,1,Email,Standard,Third-Party,0,0
41371.66,Full-time,Midwest,5.9,0,0.617,595,4.4,469,18,High,1,14.0,0,0,1,SMS,Basic,Employer-Sponsored,0,0
54901.4,Full-time,Midwest,0.6,0,0.617,595,4.4,469,18,High,1,12.0,0,1,0,Email,Basic,Direct,1,0
64105.38,Full-time,Midwest,13.3,1,0.617,595,4.4,469,18,High,1,28.0,0,0,1,Email,Standard,Employer-Sponsored,1,0
69759.41,Full-time,Midwest,0.8,1,0.617,595,4.4,469,18,High,0,,0,1,0,Phone,Standard,Employer-Sponsored,1,0
64862.2,Contract,South,0.4,1,0.628,481,3.3,324,17,Medium,0,,0,1,0,Email,Silver,Third-Party,1,0
49653.45,Contract,Midwest,6.0,0,0.617,595,4.4,469,18,High,1,1.0,0,0,1,Email,Unknown,Direct,1,0
41883.91,Full-time,South,1.4,1,0.628,481,3.3,324,17,Medium,1,20.0,0,0,1,Email,Basic,Employer-Sponsored,1,0
87592.35,Full-time,Midwest,1.7,1,0.617,595,4.4,469,18,High,1,15.0,0,0,1,Email,Premium,Direct,1,0
78828.35,Full-time,South,2.2,1,0.628,481,3.3,324,17,Medium,1,14.0,0,0,1,Email,Standard,Employer-Sponsored,0,0
54654.09,Contract,South,4.7,0,0.628,481,3.3,324,17,Medium,1,20.0,0,0,0,SMS,Basic,Direct,0,0
65659.82,Full-time,Midwest,1.2,1,0.617,595,4.4,469,18,High,1,17.0,0,0,1,Email,Standard,Direct,0,0
75107.5,Part-time,Northeast,6.5,1,0.612,455,3.1,151,38,Low,1,23.0,0,0,1,SMS,Standard,Third-Party,1,0
54821.81,Full-time,Midwest,2.5,1,0.617,595,4.4,469,18,High,1,86.0,0,0,1,Phone,Basic,Direct,1,0
60367.94,Contract,Northeast,5.6,0,0.612,455,3.1,151,38,Low,1,20.0,0,0,0,Email,Standard,Direct,1,0
73576.76,Full-time,Northeast,3.0,1,0.612,455,3.1,151,38,Low,1,21.0,0,0,1,Unknown,Standard,Direct,0,0
80196.55,Full-time,West,0.4,0,0.613,574,4.7,437,28,Low,1,12.0,0,1,0,Email,Silver,Employer-Sponsored,0,0
63482.05,Full-time,West,1.6,1,0.613,574,4.7,437,28,Low,1,26.0,0,0,1,Unknown,Standard,Third-Party,1,0
78664.31,Full-time,South,2.7,1,0.628,481,3.3,324,17,Medium,1,5.0,0,0,0,Phone,Standard,Third-Party,1,0
62490.43,Contract,Midwest,2.9,0,0.617,595,4.4,469,18,High,1,-9.0,1,0,0,SMS,Standard,Third-Party,0,0
87148.9,Full-time,West,7.7,1,0.613,574,4.7,437,28,Low,1,-129.0,1,0,1,Unknown,Premium,Third-Party,1,0
55083.62,Full-time,Midwest,1.1,0,0.617,595,4.4,469,18,High,1,12.0,0,0,1,Phone,Standard,Employer-Sponsored,0,0
35687.18,Full-time,Midwest,5.1,0,0.617,595,4.4,469,18,High,1,26.0,0,0,0,SMS,Basic,Third-Party,0,0
44943.02,Full-time,Midwest,6.4,0,0.617,595,4.4,469,18,High,1,-258.0,1,0,1,Email,Basic,Unknown,0,0
74471.5,Full-time,South,1.2,1,0.628,481,3.3,324,17,Medium,1,24.0,0,0,1,Phone,Standard,Employer-Sponsored,0,0
54901.93,Full-time,Northeast,7.0,0,0.612,455,3.1,151,38,Low,1,18.0,0,1,0,Unknown,Basic,Direct,0,0
39138.8,Part-time,Midwest,3.3,0,0.617,595,4.4,469,18,High,1,8.0,0,0,1,SMS,Basic,Third-Party,0,0
62833.39,Full-time,West,10.1,1,0.613,574,4.7,437,28,Low,1,11.0,0,0,1,Phone,Standard,Direct,1,0
63737.11,Full-time,Northeast,2.2,1,0.612,455,3.1,151,38,Low,1,6.0,0,0,0,Email,Silver,Third-Party,1,0
50975.3,Full-time,West,2.1,0,0.613,574,4.7,437,28,Low,1,2.0,0,0,0,Phone,Bronze,Direct,0,0
63978.94,Full-time,Northeast,3.2,1,0.612,455,3.1,151,38,Low,1,309.0,0,0,1,Email,Standard,Employer-Sponsored,1,0
47576.62,Full-time,West,9.2,0,0.613,574,4.7,437,28,Low,1,25.0,0,0,0,Email,Basic,Direct,0,0
92692.06,Full-time,Northeast,2.3,1,0.612,455,3.1,151,38,Low,0,,0,0,0,Email,Gold,Employer-Sponsored,1,0
28186.13,Full-time,Midwest,0.3,0,0.617,595,4.4,469,18,High,1,-50.0,1,1,0,Unknown,Basic,Employer-Sponsored,0,0
50485.84,Full-time,South,0.7,1,0.628,481,3.3,324,17,Medium,1,117.0,0,1,0,Email,Basic,Third-Party,1,0
31053.58,Full-time,Northeast,0.4,1,0.612,455,3.1,151,38,Low,1,-18.0,1,1,0,Unknown,Basic,Third-Party,1,0
44047.6,Full-time,West,1.4,0,0.613,574,4.7,437,28,Low,1,15.0,0,0,0,SMS,Basic,Employer-Sponsored,0,0
63196.88,Full-time,South,0.9,1,0.628,481,3.3,324,17,Medium,1,6.0,0,1,0,Email,Standard,Direct,0,0
79951.12,Part-time,West,3.0,1,0.613,574,4.7,437,28,Low,1,17.0,0,1,0,Phone,Standard,Third-Party,1,0
47665.61,Full-time,South,8.7,0,0.628,481,3.3,324,17,Medium,1,10.0,0,0,0,Phone,Basic,Direct,0,0
39936.43,Part-time,South,3.3,0,0.628,481,3.3,324,17,Medium,1,29.0,0,0,1,Phone,Basic,Employer-Sponsored,1,0
55362.72,Full-time,Midwest,0.3,1,0.617,595,4.4,469,18,High,1,26.0,0,1,0,Phone,Silver,Third-Party,1,0
42483.54,Full-time,Midwest,1.6,1,0.617,595,4.4,469,18,High,1,13.0,0,0,1,Email,Basic,Employer-Sponsored,1,0
72760.64,Part-time,Midwest,2.2,1,0.617,595,4.4,469,18,High,0,,0,0,0,SMS,Standard,Direct,1,0
61966.37,Part-time,South,0.9,1,0.628,481,3.3,324,17,Medium,1,-193.0,1,1,0,Email,Standard,Employer-Sponsored,1,0
68802.82,Part-time,South,3.6,0,0.628,481,3.3,324,17,Medium,1,9.0,0,0,0,Phone,Standard,Direct,0,0
88742.14,Full-time,West,20.0,1,0.613,574,4.7,437,28,Low,1,10.0,0,0,1,Email,Premium,Third-Party,1,1
86013.19,Full-time,West,1.8,1,0.613,574,4.7,437,28,Low,1,14.0,0,0,1,Email,Premium,Employer-Sponsored,1,0
61885.33,Full-time,South,3.1,1,0.628,481,3.3,324,17,Medium,1,10.0,0,1,0,Phone,Standard,Direct,1,0
81620.71,Full-time,West,4.7,1,0.613,574,4.7,437,28,Low,1,27.0,0,1,0,Email,Silver,Employer-Sponsored,1,0
71797.49,Full-time,West,0.3,1,0.613,574,4.7,437,28,Low,1,11.0,0,1,0,Email,Standard,Employer-Sponsored,1,0
64920.69,Full-time,South,1.9,1,0.628,481,3.3,324,17,Medium,1,28.0,0,1,0,Email,Standard,Unknown,1,0
53603.81,Part-time,Midwest,1.1,0,0.617,595,4.4,469,18,High,1,70.0,0,0,0,Phone,Basic,Direct,1,0
48729.11,Full-time,South,0.5,1,0.628,481,3.3,324,17,Medium,1,-7.0,1,1,0,Email,Bronze,Third-Party,1,0
67358.49,Full-time,Northeast,1.4,1,0.612,455,3.1,151,38,Low,1,7.0,0,0,1,Email,Standard,Third-Party,1,0
48137.14,Full-time,Northeast,1.2,0,0.612,455,3.1,151,38,Low,1,5.0,0,1,0,Unknown,Unknown,Employer-Sponsored,0,0
71733.15,Full-time,South,2.9,1,0.628,481,3.3,324,17,Medium,1,7.0,0,1,0,Unknown,Silver,Third-Party,1,0
72350.47,Full-time,South,18.5,1,0.628,481,3.3,324,17,Medium,1,26.0,0,1,0,Phone,Standard,Direct,1,0
73807.69,Full-time,South,3.7,1,0.628,481,3.3,324,17,Medium,1,86.0,0,1,0,Email,Standard,Direct,0,0
64663.59,Full-time,Northeast,0.4,1,0.612,455,3.1,151,38,Low,1,10.0,0,1,0,Email,Standard,Direct,0,0
60483.51,Part-time,West,0.8,1,0.613,574,4.7,437,28,Low,1,23.0,0,1,0,Email,Standard,Third-Party,1,0
83820.63,Full-time,South,13.6,1,0.628,481,3.3,324,17,Medium,1,15.0,0,0,1,SMS,Standard,Third-Party,1,0
59891.62,Full-time,Midwest,2.0,0,0.617,595,4.4,469,18,High,1,18.0,0,0,0,Email,Silver,Employer-Sponsored,0,0
71881.55,Contract,South,0.0,0,0.628,481,3.3,324,17,Medium,1,14.0,0,1,0,Email,Silver,Direct,1,0
49935.06,Full-time,West,4.4,1,0.613,574,4.7,437,28,Low,1,15.0,0,1,0,Phone,Basic,Employer-Sponsored,1,0
71445.78,Contract,Midwest,0.7,0,0.617,595,4.4,469,18,High,1,4.0,0,1,0,Email,Standard,Direct,0,0
51919.72,Contract,West,5.8,0,0.613,574,4.7,437,28,Low,1,24.0,0,0,0,SMS,Bronze,Direct,0,0
42781.46,Full-time,Midwest,4.5,0,0.617,595,4.4,469,18,High,1,17.0,0,0,0,SMS,Basic,Employer-Sponsored,0,0
63634.89,Contract,West,6.8,0,0.613,574,4.7,437,28,Low,1,50.0,0,1,0,Email,Standard,Third-Party,0,0
73085.54,Part-time,South,8.2,1,0.628,481,3.3,324,17,Medium,1,3.0,0,0,1,Email,Standard,Direct,1,0
75264.11,Full-time,Midwest,3.2,1,0.617,595,4.4,469,18,High,1,161.0,0,0,1,Email,Silver,Third-Party,1,0
82126.96,Full-time,Northeast,5.7,1,0.612,455,3.1,151,38,Low,1,2.0,0,0,1,Email,Silver,Third-Party,0,0
82449.22,Full-time,Midwest,3.2,1,0.617,595,4.4,469,18,High,1,5.0,0,0,1,SMS,Standard,Employer-Sponsored,1,0
98769.77,Contract,West,6.8,1,0.613,574,4.7,437,28,Low,1,8.0,0,0,1,Unknown,Premium,Third-Party,1,0
84429.75,Full-time,South,4.4,1,0.628,481,3.3,324,17,Medium,1,12.0,0,0,1,Email,Standard,Employer-Sponsored,0,0
57823.6,Full-time,Northeast,6.9,1,0.612,455,3.1,151,38,Low,1,7.0,0,0,0,SMS,Silver,Direct,1,0
78772.11,Part-time,Midwest,0.4,0,0.617,595,4.4,469,18,High,1,4.0,0,1,0,Phone,Standard,Direct,0,0
67577.07,Full-time,Northeast,2.0,1,0.612,455,3.1,151,38,Low,1,2.0,0,0,1,Unknown,Silver,Third-Party,1,0
72708.64,Full-time,Northeast,2.6,1,0.612,455,3.1,151,38,Low,1,11.0,0,1,0,Phone,Standard,Third-Party,1,0
64215.96,Full-time,West,5.3,1,0.613,574,4.7,437,28,Low,1,23.0,0,0,1,Phone,Silver,Employer-Sponsored,0,0
59940.67,Full-time,Northeast,0.1,0,0.612,455,3.1,151,38,Low,1,7.0,0,1,0,Email,Silver,Third-Party,0,0
84067.26,Full-time,West,2.6,1,0.613,574,4.7,437,28,Low,1,3.0,0,1,0,Email,Silver,Direct,0,0
52691.59,Full-time,West,1.6,1,0.613,574,4.7,437,28,Low,1,6.0,0,0,1,Email,Unknown,Direct,1,0
47392.73,Full-time,Northeast,1.5,1,0.612,455,3.1,151,38,Low,0,,0,1,0,Unknown,Basic,Direct,1,0
57992.93,Full-time,West,0.2,0,0.613,574,4.7,437,28,Low,1,7.0,0,1,0,SMS,Standard,Third-Party,0,0
67038.5,Full-time,West,2.1,1,0.613,574,4.7,437,28,Low,1,26.0,0,0,1,Email,Silver,Direct,1,0
60588.38,Full-time,West,1.8,1,0.613,574,4.7,437,28,Low,0,,0,0,1,Phone,Silver,Direct,1,0
75099.07,Part-time,West,1.4,0,0.613,574,4.7,437,28,Low,1,8.0,0,0,1,Email,Standard,Direct,0,0
61808.26,Part-time,Midwest,2.5,1,0.617,595,4.4,469,18,High,1,-95.0,1,0,0,Email,Standard,Direct,1,0
77110.08,Full-time,Northeast,0.6,1,0.612,455,3.1,151,38,Low,1,21.0,0,1,0,Email,Standard,Third-Party,0,0
74999.05,Full-time,Midwest,0.3,1,0.617,595,4.4,469,18,High,1,8.0,0,1,0,Email,Standard,Third-Party,1,0
63859.67,Part-time,South,1.5,1,0.628,481,3.3,324,17,Medium,1,19.0,0,0,1,Phone,Standard,Unknown,1,0
47466.92,Contract,Northeast,11.9,0,0.612,455,3.1,151,38,Low,1,18.0,0,0,0,SMS,Unknown,Third-Party,1,1
94056.15,Part-time,West,0.0,0,0.613,574,4.7,437,28,Low,1,2.0,0,1,0,Email,Premium,Employer-Sponsored,0,0
67440.06,Full-time,West,0.7,1,0.613,574,4.7,437,28,Low,1,-25.0,1,1,0,Email,Silver,Employer-Sponsored,0,0
63619.55,Full-time,West,4.0,1,0.613,574,4.7,437,28,Low,1,2.0,0,1,0,Phone,Standard,Direct,1,0
56331.36,Part-time,Northeast,4.8,0,0.612,455,3.1,151,38,Low,1,-71.0,1,1,0,Unknown,Silver,Third-Party,0,0
54722.0,Full-time,West,1.7,1,0.613,574,4.7,437,28,Low,1,145.0,0,0,1,Unknown,Basic,Direct,1,0
59676.31,Full-time,South,2.0,1,0.628,481,3.3,324,17,Medium,1,14.0,0,0,1,Email,Silver,Unknown,1,0
73693.46,Full-time,Northeast,2.8,1,0.612,455,3.1,151,38,Low,1,28.0,0,0,1,Email,Silver,Direct,0,0
47901.03,Full-time,South,0.8,0,0.628,481,3.3,324,17,Medium,1,18.0,0,1,0,SMS,Basic,Employer-Sponsored,0,0
47778.52,Full-time,Northeast,1.1,1,0.612,455,3.1,151,38,Low,1,11.0,0,0,1,Phone,Unknown,Third-Party,1,0
78964.39,Full-time,Northeast,0.8,1,0.612,455,3.1,151,38,Low,1,16.0,0,1,0,Phone,Standard,Third-Party,1,0
44680.92,Full-time,Midwest,0.0,1,0.617,595,4.4,469,18,High,1,6.0,0,1,0,Email,Bronze,Third-Party,1,0
